"id";"container_id";"pick_minfilllevel";"decrease";"code";"pick_at_utc";"percent_before";"percent_now";"event_driven"
"15500467";"30119";"30";"20";"0003/ 084C00647";"2019-10-12T06:01:44.000Z";"44";"0";"false"
"15500524";"30406";"30";"20";"0001/ 004C01601";"2019-10-12T06:01:48.000Z";"96";"0";"false"
"15501716";"30407";"30";"20";"0001/ 004C01602";"2019-10-12T07:01:53.000Z";"100";"0";"false"
"15501971";"30288";"30";"20";"0001/ 012C00653";"2019-10-12T07:12:54.000Z";"70";"19";"false"
"15502497";"29869";"30";"20";"0006/ 260C00162";"2019-10-12T08:00:42.000Z";"92";"0";"false"
"15502542";"29928";"30";"20";"0006/ 262C00243";"2019-10-12T08:01:21.000Z";"98";"0";"false"
"15503994";"29925";"30";"20";"0006/ 259C00225";"2019-10-12T10:01:40.000Z";"100";"21";"false"
"15504053";"30335";"30";"20";"0001/ 021C01562";"2019-10-12T10:01:44.000Z";"98";"18";"false"
"15504061";"29952";"40";"20";"0001/ 022C00091";"2019-10-12T10:01:45.000Z";"100";"9";"false"
"15504167";"30067";"30";"20";"0003/ 035C00554";"2019-10-12T10:02:21.000Z";"62";"0";"false"
"15504846";"29895";"30";"20";"0006/ 261C00196";"2019-10-12T11:00:20.000Z";"43";"0";"false"
"15518331";"30002";"30";"20";"0009/ 158C00361";"2019-10-13T05:01:32.000Z";"57";"0";"false"
"15526775";"30053";"30";"20";"0003/ 022C00523";"2019-10-13T13:06:28.000Z";"56";"0";"false"
"15526901";"30112";"30";"20";"0003/ 076C00637";"2019-10-13T13:06:41.000Z";"56";"0";"false"
"15530632";"29796";"30";"20";"0010/ 252C00421";"2019-10-13T17:00:01.000Z";"62";"24";"false"
"15532713";"30149";"30";"20";"0008/ 033C01364";"2019-10-13T18:08:57.000Z";"31";"0";"false"
"15537774";"30162";"30";"20";"0008/ 080C01391";"2019-10-14T04:56:51.000Z";"85";"0";"false"
"15537872";"29910";"30";"20";"0007/ 067C00403";"2019-10-14T05:00:32.000Z";"100";"8";"false"
"15537938";"29908";"30";"20";"0007/ 055C00401";"2019-10-14T05:01:20.000Z";"100";"24";"false"
"15538030";"29887";"50";"20";"0001/ 040C00032";"2019-10-14T05:01:40.000Z";"100";"9";"false"
"15538289";"30288";"30";"20";"0001/ 012C00653";"2019-10-14T05:08:50.000Z";"41";"17";"false"
"15538316";"29937";"30";"20";"0007/ 022C00414";"2019-10-14T05:08:58.000Z";"98";"5";"false"
"15538351";"30081";"30";"20";"0003/ 039C00582";"2019-10-14T05:09:02.000Z";"100";"14";"false"
"15538352";"30086";"30";"20";"0003/ 040C00592";"2019-10-14T05:09:02.000Z";"100";"16";"false"
"15538416";"29914";"30";"20";"0001/ 013C00061";"2019-10-14T05:09:06.000Z";"95";"7";"false"
"15538432";"29936";"30";"20";"0007/ 022C00413";"2019-10-14T05:09:07.000Z";"100";"6";"false"
"15538437";"30085";"30";"20";"0003/ 040C00591";"2019-10-14T05:09:07.000Z";"100";"13";"false"
"15538448";"30150";"30";"20";"0008/ 044C01371";"2019-10-14T05:09:08.000Z";"44";"10";"false"
"15538490";"30029";"50";"20";"0003/ 010C00483";"2019-10-14T05:09:15.000Z";"100";"23";"false"
"15538507";"30351";"30";"20";"0001/ 014C01522";"2019-10-14T05:10:08.000Z";"55";"0";"false"
"15538537";"30350";"30";"20";"0001/ 014C01521";"2019-10-14T05:11:38.000Z";"46";"0";"false"
"15538604";"30400";"30";"20";"0001/ 035C01591";"2019-10-14T05:15:10.000Z";"100";"9";"false"
"15539331";"30003";"50";"20";"0009/ 158C00362";"2019-10-14T06:01:35.000Z";"100";"12";"false"
"15539357";"29883";"40";"20";"0001/ 039C00022";"2019-10-14T06:01:37.000Z";"100";"6";"false"
"15539430";"29958";"30";"20";"0001/ 003C00113";"2019-10-14T06:01:43.000Z";"65";"0";"false"
"15539447";"30287";"30";"20";"0001/ 012C00652";"2019-10-14T06:01:46.000Z";"99";"23";"false"
"15539460";"30406";"30";"20";"0001/ 004C01601";"2019-10-14T06:01:47.000Z";"65";"2";"false"
"15539474";"29954";"30";"20";"0001/ 001C00101";"2019-10-14T06:01:52.000Z";"98";"21";"false"
"15539476";"30327";"30";"20";"0001/ 002C01582";"2019-10-14T06:01:52.000Z";"99";"1";"false"
"15540038";"29947";"30";"20";"0005/ 025C00151";"2019-10-14T06:09:06.000Z";"100";"2";"false"
"15540071";"30056";"30";"20";"0003/ 024C00532";"2019-10-14T06:09:11.000Z";"93";"5";"false"
"15540072";"29915";"30";"20";"0001/ 013C00062";"2019-10-14T06:09:11.000Z";"100";"4";"false"
"15540077";"29949";"50";"20";"0005/ 025C00153";"2019-10-14T06:09:12.000Z";"100";"9";"false"
"15540127";"29900";"30";"20";"0005/ 003C00131";"2019-10-14T06:09:14.000Z";"96";"3";"false"
"15540136";"29948";"50";"20";"0005/ 025C00152";"2019-10-14T06:09:15.000Z";"100";"0";"false"
"15540148";"29826";"30";"20";"0009/ 003C00263";"2019-10-14T06:09:16.000Z";"100";"18";"false"
"15540213";"30100";"30";"20";"0003/ 043C00614";"2019-10-14T06:09:23.000Z";"59";"0";"false"
"15540518";"30330";"30";"20";"0001/ 024C1571";"2019-10-14T06:19:30.000Z";"78";"0";"false"
"15540582";"29903";"30";"20";"0005/ 003C00134";"2019-10-14T06:35:34.000Z";"100";"5";"false"
"15540587";"29916";"30";"20";"0001/ 013C00063";"2019-10-14T06:35:35.000Z";"100";"2";"false"
"15540622";"30401";"30";"20";"0001/ 035C01592";"2019-10-14T06:56:53.000Z";"99";"0";"false"
"15540753";"29879";"50";"20";"0006/ 001C00182";"2019-10-14T07:01:28.000Z";"84";"1";"false"
"15541127";"30007";"30";"20";"0009/ 159C00371";"2019-10-14T07:17:59.000Z";"86";"23";"false"
"15541306";"30017";"50";"20";"0009/ 161C00391";"2019-10-14T07:57:35.000Z";"100";"46";"false"
"15541309";"29939";"30";"20";"0006/ 258C00252";"2019-10-14T07:57:57.000Z";"98";"2";"false"
"15541355";"30172";"30";"20";"0008/ 276C01411";"2019-10-14T08:00:01.000Z";"97";"20";"false"
"15541605";"29894";"30";"20";"0006/ 261C00195";"2019-10-14T08:00:44.000Z";"84";"0";"false"
"15541743";"30121";"30";"20";"0008/ 043C00872";"2019-10-14T08:05:32.000Z";"57";"18";"false"
"15541747";"29862";"40";"20";"0009/ 153C00304";"2019-10-14T08:05:38.000Z";"99";"8";"false"
"15541802";"29979";"50";"20";"0009/ 154C00313";"2019-10-14T08:08:52.000Z";"100";"16";"false"
"15541833";"30343";"30";"20";"0001/ 017C01542";"2019-10-14T08:13:38.000Z";"90";"0";"false"
"15541836";"30143";"50";"20";"0008/ 042C01354";"2019-10-14T08:14:26.000Z";"100";"32";"false"
"15542036";"29969";"30";"20";"0009/ 151C00283";"2019-10-14T09:00:28.000Z";"99";"1";"false"
"15542054";"30173";"30";"20";"0008/ 276C01412";"2019-10-14T09:00:56.000Z";"78";"25";"false"
"15543102";"29932";"50";"20";"0001/ 009C00081";"2019-10-14T10:01:35.000Z";"98";"15";"false"
"15543103";"29911";"30";"20";"0007/ 067C00404";"2019-10-14T10:01:35.000Z";"100";"5";"false"
"15543122";"30342";"30";"20";"0001/ 017C01541";"2019-10-14T10:01:38.000Z";"99";"0";"false"
"15543141";"30334";"30";"20";"0001/ 021C01561";"2019-10-14T10:01:39.000Z";"99";"27";"false"
"15543174";"29909";"30";"20";"0007/ 055C00402";"2019-10-14T10:01:41.000Z";"61";"25";"false"
"15543183";"30364";"40";"30";"0016/ 042C01481";"2019-10-14T10:01:42.000Z";"99";"33";"false"
"15543185";"30012";"30";"20";"0009/ 160C00381";"2019-10-14T10:01:42.000Z";"99";"27";"false"
"15543187";"30335";"30";"20";"0001/ 021C01562";"2019-10-14T10:01:42.000Z";"99";"0";"false"
"15543203";"30004";"50";"20";"0009/ 158C00363";"2019-10-14T10:01:45.000Z";"100";"24";"false"
"15543204";"29960";"30";"20";"0001/ 020C00121";"2019-10-14T10:01:45.000Z";"100";"11";"false"
"15543205";"29952";"40";"20";"0001/ 022C00091";"2019-10-14T10:01:45.000Z";"93";"25";"false"
"15543221";"30331";"50";"20";"0001/ 024C01572";"2019-10-14T10:01:49.000Z";"99";"4";"false"
"15543398";"29789";"30";"20";"0006/ 264C00204";"2019-10-14T10:09:45.000Z";"100";"16";"false"
"15543416";"30347";"30";"20";"0001/ 016C01532";"2019-10-14T10:09:47.000Z";"92";"13";"false"
"15543437";"30097";"30";"20";"0003/ 043C00611";"2019-10-14T10:09:50.000Z";"100";"12";"false"
"15543479";"29875";"50";"20";"0006/ 012C00172";"2019-10-14T10:09:52.000Z";"100";"33";"false"
"15543499";"29876";"50";"20";"0006/ 012C00173";"2019-10-14T10:09:54.000Z";"99";"7";"false"
"15543520";"29821";"40";"20";"0006/ 263C00234";"2019-10-14T10:09:56.000Z";"100";"12";"false"
"15543792";"29905";"40";"20";"0006/ 016C00212";"2019-10-14T10:36:04.000Z";"100";"18";"false"
"15543794";"29827";"50";"20";"0009/ 003C00264";"2019-10-14T10:36:07.000Z";"100";"35";"false"
"15543817";"30077";"30";"20";"0003/ 037C00572";"2019-10-14T10:36:15.000Z";"100";"5";"false"
"15543823";"29878";"50";"20";"0006/ 001C00181";"2019-10-14T10:36:21.000Z";"100";"12";"false"
"15543837";"30126";"30";"20";"0008/ 226C01323";"2019-10-14T10:42:23.000Z";"83";"28";"false"
"15544114";"30127";"30";"20";"0008/ 226C01324";"2019-10-14T11:00:40.000Z";"62";"29";"false"
"15544131";"29869";"30";"20";"0006/ 260C00162";"2019-10-14T11:00:42.000Z";"51";"0";"false"
"15544182";"29928";"30";"20";"0006/ 262C00243";"2019-10-14T11:01:19.000Z";"99";"0";"false"
"15544271";"29799";"30";"20";"0010/ 252C00424";"2019-10-14T11:02:46.000Z";"99";"22";"false"
"15544366";"29940";"30";"20";"0006/ 258C00253";"2019-10-14T11:04:05.000Z";"65";"23";"false"
"15544545";"29999";"30";"20";"0009/ 157C00353";"2019-10-14T11:09:18.000Z";"99";"26";"false"
"15545447";"30339";"30";"20";"0001/ 018C01552";"2019-10-14T12:04:30.000Z";"53";"4";"false"
"15546312";"30371";"50";"20";"0016/ 036C01474";"2019-10-14T13:01:39.000Z";"99";"45";"false"
"15546332";"29925";"30";"20";"0006/ 259C00225";"2019-10-14T13:01:40.000Z";"98";"0";"false"
"15546631";"30051";"30";"20";"0003/ 022C00521";"2019-10-14T13:10:07.000Z";"90";"11";"false"
"15546642";"29946";"30";"20";"0005/ 218C00144";"2019-10-14T13:10:13.000Z";"99";"3";"false"
"15546654";"30055";"50";"20";"0003/ 024C00531";"2019-10-14T13:10:15.000Z";"100";"4";"false"
"15546694";"30080";"30";"20";"0003/ 039C00581";"2019-10-14T13:10:20.000Z";"100";"27";"false"
"15546762";"30076";"50";"20";"0003/ 037C00571";"2019-10-14T13:10:24.000Z";"100";"11";"false"
"15546799";"30028";"30";"20";"0003/ 010C00482";"2019-10-14T13:10:29.000Z";"100";"22";"false"
"15548673";"30009";"50";"20";"0009/ 159C00373";"2019-10-14T15:02:29.000Z";"99";"47";"false"
"15557912";"30287";"30";"20";"0001/ 012C00652";"2019-10-15T05:01:47.000Z";"62";"14";"false"
"15557917";"29867";"50";"20";"0001/ 032C00012";"2019-10-15T05:01:47.000Z";"100";"9";"false"
"15558240";"29831";"30";"20";"0010/ 265C00452";"2019-10-15T05:12:46.000Z";"86";"25";"false"
"15558499";"29927";"30";"20";"0006/ 262C00242";"2019-10-15T05:19:49.000Z";"100";"0";"false"
"15559216";"30136";"30";"20";"0008/ 067C01343";"2019-10-15T06:01:39.000Z";"63";"29";"false"
"15559283";"30148";"30";"20";"0008/ 033C01363";"2019-10-15T06:01:46.000Z";"100";"29";"false"
"15560628";"30407";"30";"20";"0001/ 004C01602";"2019-10-15T07:01:49.000Z";"71";"0";"false"
"15560937";"29820";"30";"20";"0006/ 263C00233";"2019-10-15T07:15:26.000Z";"100";"29";"false"
"15561445";"29868";"30";"20";"0006/ 260C00161";"2019-10-15T08:00:44.000Z";"99";"0";"false"
"15562946";"29913";"50";"20";"0001/ 027C00052";"2019-10-15T10:01:39.000Z";"95";"23";"false"
"15563001";"30130";"30";"20";"0008/ 072C01333";"2019-10-15T10:01:44.000Z";"99";"29";"false"
"15563060";"30331";"50";"20";"0001/ 024C01572";"2019-10-15T10:01:57.000Z";"71";"41";"false"
"15563303";"29829";"30";"20";"0009/ 153C00301";"2019-10-15T10:13:32.000Z";"69";"0";"false"
"15563310";"30103";"30";"20";"0003/ 052C00622";"2019-10-15T10:13:32.000Z";"100";"10";"false"
"15563365";"30057";"30";"20";"0003/ 024C00533";"2019-10-15T10:13:38.000Z";"56";"0";"false"
"15563556";"30328";"30";"20";"0001/ 002C01583";"2019-10-15T10:21:39.000Z";"98";"0";"false"
"15563624";"29903";"30";"20";"0005/ 003C00134";"2019-10-15T10:39:59.000Z";"86";"18";"false"
"15563964";"30046";"50";"20";"0003/ 014C00513";"2019-10-15T11:00:43.000Z";"100";"5";"false"
"15566202";"30071";"30";"20";"0003/ 036C00563";"2019-10-15T13:01:45.000Z";"100";"4";"false"
"15566224";"30093";"30";"20";"0003/ 041C00604";"2019-10-15T13:01:47.000Z";"100";"14";"false"
"15566523";"30040";"30";"20";"0003/ 013C00502";"2019-10-15T13:13:59.000Z";"100";"10";"false"
"15566581";"30116";"30";"20";"0003/ 084C00644";"2019-10-15T13:14:05.000Z";"92";"14";"false"
"15566588";"30066";"50";"20";"0003/ 035C00553";"2019-10-15T13:14:06.000Z";"50";"27";"false"
"15566597";"30064";"30";"20";"0003/ 035C00551";"2019-10-15T13:14:07.000Z";"47";"14";"false"
"15566631";"30106";"30";"20";"0003/ 076C00631";"2019-10-15T13:14:08.000Z";"61";"7";"false"
"15566665";"30059";"50";"20";"0003/ 030C00541";"2019-10-15T13:14:11.000Z";"98";"24";"false"
"15566687";"30114";"30";"20";"0003/ 084C00642";"2019-10-15T13:14:16.000Z";"100";"14";"false"
"15566788";"30039";"30";"20";"0003/ 013C00501";"2019-10-15T13:18:58.000Z";"100";"9";"false"
"15566813";"30034";"30";"20";"0003/ 012C00493";"2019-10-15T13:21:50.000Z";"57";"25";"false"
"15566847";"30060";"50";"20";"0003/ 030C00542";"2019-10-15T13:26:47.000Z";"100";"8";"false"
"15566888";"30032";"30";"20";"0003/ 012C00491";"2019-10-15T13:40:23.000Z";"100";"14";"false"
"15566894";"29795";"30";"20";"0010/ 263C00436";"2019-10-15T13:40:26.000Z";"56";"22";"false"
"15567645";"30044";"30";"20";"0003/ 014C00511";"2019-10-15T14:06:44.000Z";"100";"14";"false"
"15568327";"30069";"30";"20";"0003/ 036C00561";"2019-10-15T15:01:37.000Z";"88";"16";"false"
"15568342";"30107";"30";"20";"0003/ 076C00632";"2019-10-15T15:01:38.000Z";"56";"10";"false"
"15568956";"30091";"30";"20";"0003/ 041C00602";"2019-10-15T15:23:28.000Z";"100";"7";"false"
"15576299";"30339";"30";"20";"0001/ 018C01552";"2019-10-16T03:04:27.000Z";"43";"6";"false"
"15577243";"29910";"30";"20";"0007/ 067C00403";"2019-10-16T05:00:39.000Z";"56";"7";"false"
"15577248";"29889";"30";"20";"0001/ 040C00034";"2019-10-16T05:00:40.000Z";"86";"4";"false"
"15577294";"29908";"30";"20";"0007/ 055C00401";"2019-10-16T05:01:18.000Z";"100";"7";"false"
"15577317";"29911";"30";"20";"0007/ 067C00404";"2019-10-16T05:01:33.000Z";"63";"7";"false"
"15577344";"29884";"30";"20";"0001/ 039C00023";"2019-10-16T05:01:37.000Z";"44";"7";"false"
"15577381";"29958";"30";"20";"0001/ 003C00113";"2019-10-16T05:01:40.000Z";"79";"2";"false"
"15577388";"30131";"30";"20";"0008/ 072C01334";"2019-10-16T05:01:41.000Z";"98";"25";"false"
"15577418";"29933";"30";"20";"0001/ 009C00082";"2019-10-16T05:01:45.000Z";"72";"25";"false"
"15577426";"29888";"30";"20";"0001/ 040C00033";"2019-10-16T05:01:46.000Z";"67";"6";"false"
"15577427";"30406";"30";"20";"0001/ 004C01601";"2019-10-16T05:01:47.000Z";"82";"0";"false"
"15577796";"29937";"30";"20";"0007/ 022C00414";"2019-10-16T05:16:28.000Z";"100";"7";"false"
"15577823";"29915";"30";"20";"0001/ 013C00062";"2019-10-16T05:16:32.000Z";"88";"16";"false"
"15577896";"29936";"30";"20";"0007/ 022C00413";"2019-10-16T05:16:37.000Z";"100";"5";"false"
"15577901";"29914";"30";"20";"0001/ 013C00061";"2019-10-16T05:16:38.000Z";"99";"7";"false"
"15577947";"30029";"50";"20";"0003/ 010C00483";"2019-10-16T05:16:46.000Z";"100";"7";"false"
"15578171";"29916";"30";"20";"0001/ 013C00063";"2019-10-16T05:42:55.000Z";"97";"14";"false"
"15578172";"29805";"30";"20";"0010/ 268C00464";"2019-10-16T05:42:55.000Z";"83";"9";"false"
"15578674";"29959";"30";"20";"0001/ 003C00114";"2019-10-16T06:01:30.000Z";"31";"0";"false"
"15578718";"29882";"40";"20";"0001/ 039C00021";"2019-10-16T06:01:38.000Z";"100";"12";"false"
"15579644";"30056";"30";"20";"0003/ 024C00532";"2019-10-16T06:16:41.000Z";"65";"3";"false"
"15579717";"30050";"30";"20";"0003/ 014C00517";"2019-10-16T06:16:46.000Z";"67";"24";"false"
"15579756";"29821";"40";"20";"0006/ 263C00234";"2019-10-16T06:16:49.000Z";"87";"20";"false"
"15579894";"30389";"40";"20";"0016/ 038C01424";"2019-10-16T06:31:33.000Z";"81";"32";"false"
"15579936";"29905";"40";"20";"0006/ 016C00212";"2019-10-16T06:42:58.000Z";"88";"0";"false"
"15580321";"29879";"50";"20";"0006/ 001C00182";"2019-10-16T07:08:56.000Z";"91";"3";"false"
"15580406";"29898";"30";"50";"0001/ 038C00043";"2019-10-16T07:13:04.000Z";"100";"1";"false"
"15580451";"29820";"30";"20";"0006/ 263C00233";"2019-10-16T07:15:27.000Z";"79";"18";"false"
"15580709";"29941";"30";"20";"0006/ 258C00254";"2019-10-16T08:00:06.000Z";"57";"1";"false"
"15580992";"29928";"30";"20";"0006/ 262C00243";"2019-10-16T08:01:16.000Z";"49";"0";"false"
"15581361";"30168";"30";"20";"0008/ 075C01401";"2019-10-16T08:57:20.000Z";"97";"17";"false"
"15581385";"29926";"30";"20";"0006/ 262C00241";"2019-10-16T08:59:41.000Z";"99";"17";"false"
"15582461";"29942";"30";"20";"0006/ 258C00255";"2019-10-16T10:01:25.000Z";"81";"13";"false"
"15582471";"29984";"50";"20";"0009/ 155C00323";"2019-10-16T10:01:34.000Z";"100";"36";"false"
"15582533";"30335";"30";"20";"0001/ 021C01562";"2019-10-16T10:01:41.000Z";"91";"14";"false"
"15582554";"29961";"50";"20";"0001/ 020C00122";"2019-10-16T10:01:43.000Z";"100";"15";"false"
"15582592";"30407";"30";"20";"0001/ 004C01602";"2019-10-16T10:01:48.000Z";"99";"9";"false"
"15582669";"29922";"30";"20";"0006/ 259C00222";"2019-10-16T10:03:42.000Z";"100";"12";"false"
"15582756";"29921";"30";"20";"0006/ 259C00221";"2019-10-16T10:09:14.000Z";"92";"12";"false"
"15582823";"30038";"30";"20";"0003/ 012C00497";"2019-10-16T10:14:21.000Z";"73";"6";"false"
"15582834";"29995";"30";"20";"0009/ 163C00344";"2019-10-16T10:15:48.000Z";"69";"14";"false"
"15582875";"30057";"30";"20";"0003/ 024C00533";"2019-10-16T10:17:15.000Z";"56";"0";"false"
"15582897";"30089";"30";"20";"0003/ 040C00595";"2019-10-16T10:17:19.000Z";"66";"0";"false"
"15582903";"29804";"30";"20";"0010/ 268C00463";"2019-10-16T10:17:20.000Z";"92";"26";"false"
"15582913";"30063";"30";"20";"0003/ 030C00545";"2019-10-16T10:17:20.000Z";"66";"12";"false"
"15582942";"29900";"30";"20";"0005/ 003C00131";"2019-10-16T10:17:23.000Z";"90";"0";"false"
"15582947";"29875";"50";"20";"0006/ 012C00172";"2019-10-16T10:17:23.000Z";"100";"21";"false"
"15582952";"29876";"50";"20";"0006/ 012C00173";"2019-10-16T10:17:23.000Z";"97";"1";"false"
"15582957";"29835";"50";"20";"0010/ 265C00456";"2019-10-16T10:17:24.000Z";"100";"30";"false"
"15582972";"29949";"50";"20";"0005/ 025C00153";"2019-10-16T10:17:25.000Z";"86";"20";"false"
"15582975";"30043";"30";"20";"0003/ 013C00505";"2019-10-16T10:17:25.000Z";"56";"12";"false"
"15582984";"30084";"30";"20";"0003/ 039C00585";"2019-10-16T10:17:25.000Z";"74";"8";"false"
"15583008";"30101";"30";"20";"0003/ 043C00615";"2019-10-16T10:17:28.000Z";"100";"1";"false"
"15583009";"29931";"30";"20";"0006/ 262C00246";"2019-10-16T10:17:29.000Z";"100";"17";"false"
"15583126";"29890";"30";"20";"0006/ 261C00191";"2019-10-16T10:29:09.000Z";"80";"17";"false"
"15583141";"29893";"30";"20";"0006/ 261C00194";"2019-10-16T10:32:25.000Z";"82";"19";"false"
"15583184";"29903";"30";"20";"0005/ 003C00134";"2019-10-16T10:43:42.000Z";"100";"22";"false"
"15583200";"29809";"30";"20";"0018/ 050C00474";"2019-10-16T10:43:51.000Z";"100";"22";"false"
"15583492";"29792";"30";"20";"0010/ 263C00433";"2019-10-16T11:00:41.000Z";"98";"7";"false"
"15583496";"30075";"30";"20";"0003/ 036C00567";"2019-10-16T11:00:42.000Z";"41";"1";"false"
"15583522";"30024";"30";"20";"0010/ 264C00443";"2019-10-16T11:00:47.000Z";"100";"23";"false"
"15585696";"30364";"40";"30";"0016/ 042C01481";"2019-10-16T13:01:42.000Z";"68";"32";"false"
"15585978";"30090";"30";"20";"0003/ 041C00601";"2019-10-16T13:12:21.000Z";"42";"5";"false"
"15586068";"29946";"30";"20";"0005/ 218C00144";"2019-10-16T13:17:43.000Z";"67";"6";"false"
"15586295";"29872";"30";"20";"0006/ 260C00165";"2019-10-16T13:24:29.000Z";"84";"29";"false"
"15586342";"29873";"30";"20";"0006/ 260C00166";"2019-10-16T13:33:21.000Z";"100";"25";"false"
"15586377";"29943";"40";"20";"0005/ 218C00141";"2019-10-16T13:44:06.000Z";"100";"0";"false"
"15588353";"30067";"30";"20";"0003/ 035C00554";"2019-10-16T15:18:09.000Z";"58";"0";"false"
"15597283";"29932";"50";"20";"0001/ 009C00081";"2019-10-17T05:01:33.000Z";"94";"10";"false"
"15597293";"29920";"30";"20";"0001/ 037C00072";"2019-10-17T05:01:34.000Z";"100";"4";"false"
"15597325";"29887";"50";"20";"0001/ 040C00032";"2019-10-17T05:01:38.000Z";"98";"11";"false"
"15597327";"29883";"40";"20";"0001/ 039C00022";"2019-10-17T05:01:39.000Z";"100";"6";"false"
"15597393";"30406";"30";"20";"0001/ 004C01601";"2019-10-17T05:01:47.000Z";"42";"0";"false"
"15597412";"30327";"30";"20";"0001/ 002C01582";"2019-10-17T05:01:53.000Z";"89";"1";"false"
"15597764";"30288";"30";"20";"0001/ 012C00653";"2019-10-17T05:20:04.000Z";"90";"21";"false"
"15597814";"30086";"30";"20";"0003/ 040C00592";"2019-10-17T05:20:17.000Z";"86";"16";"false"
"15597830";"30081";"30";"20";"0003/ 039C00582";"2019-10-17T05:20:17.000Z";"97";"3";"false"
"15597875";"30085";"30";"20";"0003/ 040C00591";"2019-10-17T05:20:21.000Z";"100";"11";"false"
"15597998";"30326";"30";"20";"0001/ 002C01581";"2019-10-17T05:23:16.000Z";"91";"4";"false"
"15598648";"29913";"50";"20";"0001/ 027C00052";"2019-10-17T06:01:28.000Z";"100";"7";"false"
"15598785";"30331";"50";"20";"0001/ 024C01572";"2019-10-17T06:01:47.000Z";"77";"8";"false"
"15598948";"29980";"30";"20";"0009/ 154C00314";"2019-10-17T06:03:46.000Z";"63";"29";"false"
"15599216";"29825";"30";"20";"0009/ 003C00262";"2019-10-17T06:07:25.000Z";"59";"17";"false"
"15599517";"30400";"30";"20";"0001/ 035C01591";"2019-10-17T06:15:15.000Z";"88";"3";"false"
"15599794";"30005";"30";"20";"0009/ 158C00364";"2019-10-17T06:22:02.000Z";"82";"29";"false"
"15599856";"30010";"30";"20";"0009/ 159C00374";"2019-10-17T06:31:46.000Z";"94";"29";"false"
"15600290";"29897";"50";"20";"0001/ 038C00042";"2019-10-17T07:09:05.000Z";"100";"6";"false"
"15600907";"29912";"30";"20";"0001/ 027C00051";"2019-10-17T08:00:41.000Z";"100";"2";"false"
"15601191";"30343";"30";"20";"0001/ 017C01542";"2019-10-17T08:24:54.000Z";"61";"0";"false"
"15601567";"30338";"30";"20";"0001/ 018C01551";"2019-10-17T09:05:16.000Z";"80";"26";"false"
"15602048";"30401";"30";"20";"0001/ 035C01592";"2019-10-17T09:56:50.000Z";"95";"25";"false"
"15602433";"29864";"30";"20";"0009/ 153C00306";"2019-10-17T10:01:30.000Z";"100";"29";"false"
"15602476";"30334";"30";"20";"0001/ 021C01561";"2019-10-17T10:01:39.000Z";"99";"2";"false"
"15602569";"29960";"30";"20";"0001/ 020C00121";"2019-10-17T10:01:51.000Z";"100";"7";"false"
"15602821";"29934";"30";"20";"0007/ 022C00411";"2019-10-17T10:20:25.000Z";"100";"0";"false"
"15602851";"30055";"50";"20";"0003/ 024C00531";"2019-10-17T10:21:01.000Z";"100";"2";"false"
"15602896";"30097";"30";"20";"0003/ 043C00611";"2019-10-17T10:21:06.000Z";"100";"23";"false"
"15602913";"30080";"30";"20";"0003/ 039C00581";"2019-10-17T10:21:07.000Z";"94";"2";"false"
"15602955";"29901";"30";"20";"0005/ 003C00132";"2019-10-17T10:21:10.000Z";"100";"0";"false"
"15602961";"30076";"50";"20";"0003/ 037C00571";"2019-10-17T10:21:11.000Z";"100";"1";"false"
"15602982";"29801";"50";"20";"0010/ 252C00426";"2019-10-17T10:21:13.000Z";"100";"23";"false"
"15603087";"30330";"30";"20";"0001/ 024C1571";"2019-10-17T10:31:23.000Z";"56";"3";"false"
"15603178";"30077";"30";"20";"0003/ 037C00572";"2019-10-17T10:47:31.000Z";"95";"26";"false"
"15603522";"29923";"30";"20";"0006/ 259C00223";"2019-10-17T11:01:01.000Z";"99";"0";"false"
"15603620";"29799";"30";"20";"0010/ 252C00424";"2019-10-17T11:02:43.000Z";"95";"27";"false"
"15606164";"30027";"30";"20";"0003/ 010C00481";"2019-10-17T13:21:26.000Z";"80";"23";"false"
"15606166";"29902";"30";"20";"0005/ 003C00133";"2019-10-17T13:21:27.000Z";"100";"0";"false"
"15606290";"29917";"30";"20";"0001/ 013C00064";"2019-10-17T13:21:40.000Z";"79";"0";"false"
"15606319";"30028";"30";"20";"0003/ 010C00482";"2019-10-17T13:21:43.000Z";"50";"13";"false"
"15606474";"29935";"30";"20";"0007/ 022C00412";"2019-10-17T13:47:52.000Z";"100";"0";"false"
"15606546";"30142";"30";"20";"0008/ 042C01353";"2019-10-17T13:55:04.000Z";"99";"23";"false"
"15617386";"30162";"30";"20";"0008/ 080C01391";"2019-10-18T04:56:45.000Z";"86";"19";"false"
"15617407";"29993";"30";"20";"0009/ 163C00342";"2019-10-18T04:58:16.000Z";"92";"12";"false"
"15617482";"29910";"30";"20";"0007/ 067C00403";"2019-10-18T05:00:31.000Z";"59";"7";"false"
"15617492";"30332";"30";"20";"0001/ 024C01573";"2019-10-18T05:00:38.000Z";"99";"0";"false"
"15617510";"30046";"50";"20";"0003/ 014C00513";"2019-10-18T05:00:43.000Z";"92";"36";"false"
"15617539";"30134";"30";"20";"0008/ 067C01341";"2019-10-18T05:01:10.000Z";"100";"18";"false"
"15617542";"29908";"30";"20";"0007/ 055C00401";"2019-10-18T05:01:17.000Z";"45";"11";"false"
"15617597";"30342";"30";"20";"0001/ 017C01541";"2019-10-18T05:01:36.000Z";"43";"2";"false"
