"id";"container_id";"pick_minfilllevel";"decrease";"code";"pick_at_utc";"percent_before";"percent_now";"event_driven"
"11828875";"29878";"30";"20";"0006/ 001C00181";"2019-04-08T06:09:18.000Z";"94";"5";"false"
"11828913";"30128";"30";"20";"0008/ 072C01331";"2019-04-08T06:10:59.000Z";"93";"18";"false"
"11828926";"30350";"30";"20";"0001/ 014C01521";"2019-04-08T06:11:47.000Z";"22";"0";"false"
"11828937";"30156";"30";"20";"0008/ 034C01381";"2019-04-08T06:12:45.000Z";"56";"16";"false"
"11828945";"30287";"30";"20";"0001/ 012C00652";"2019-04-08T06:13:20.000Z";"90";"15";"false"
"11828956";"30327";"30";"20";"0001/ 002C01582";"2019-04-08T06:14:17.000Z";"82";"0";"false"
"11829030";"30330";"30";"20";"0001/ 024C1571";"2019-04-08T06:19:28.000Z";"82";"0";"false"
"11829683";"30056";"30";"20";"0003/ 024C00532";"2019-04-08T07:35:34.000Z";"100";"10";"false"
"11830103";"29989";"30";"20";"0009/ 156C00333";"2019-04-08T08:04:26.000Z";"99";"23";"false"
"11830141";"30129";"30";"20";"0008/ 072C01332";"2019-04-08T08:07:30.000Z";"81";"16";"false"
"11830149";"30121";"30";"20";"0008/ 043C00872";"2019-04-08T08:08:18.000Z";"63";"17";"false"
"11830157";"30085";"30";"20";"0003/ 040C00591";"2019-04-08T08:08:34.000Z";"100";"14";"false"
"11830158";"30119";"30";"20";"0003/ 084C00647";"2019-04-08T08:08:34.000Z";"42";"0";"false"
"11830174";"29924";"30";"20";"0006/ 259C00224";"2019-04-08T08:09:00.000Z";"92";"8";"false"
"11830186";"29809";"30";"20";"0018/ 050C00474";"2019-04-08T08:09:26.000Z";"100";"0";"false"
"11830259";"30347";"30";"20";"0001/ 016C01532";"2019-04-08T08:09:41.000Z";"88";"28";"false"
"11830286";"30134";"30";"20";"0008/ 067C01341";"2019-04-08T08:11:35.000Z";"57";"20";"false"
"11830323";"30135";"30";"20";"0008/ 067C01342";"2019-04-08T08:14:47.000Z";"99";"15";"false"
"11830329";"30331";"30";"20";"0001/ 024C01572";"2019-04-08T08:15:18.000Z";"98";"0";"false"
"11830332";"30342";"30";"20";"0001/ 017C01541";"2019-04-08T08:15:33.000Z";"35";"0";"false"
"11830402";"30386";"30";"20";"0016/ 038C01421";"2019-04-08T08:21:05.000Z";"33";"3";"false"
"11830707";"30168";"30";"20";"0008/ 075C01401";"2019-04-08T09:00:55.000Z";"67";"16";"false"
"11830855";"29969";"30";"20";"0009/ 151C00283";"2019-04-08T09:04:33.000Z";"96";"10";"false"
"11831720";"30400";"30";"20";"0001/ 035C01591";"2019-04-08T10:00:39.000Z";"100";"4";"false"
"11832383";"30356";"30";"20";"0016/ 041C01513";"2019-04-08T10:09:48.000Z";"33";"0";"false"
"11832389";"29801";"30";"20";"0010/ 252C00426";"2019-04-08T10:09:49.000Z";"100";"18";"false"
"11832406";"30097";"30";"20";"0003/ 043C00611";"2019-04-08T10:09:51.000Z";"100";"25";"false"
"11832416";"29789";"30";"20";"0006/ 264C00204";"2019-04-08T10:09:53.000Z";"98";"18";"false"
"11832430";"29827";"30";"20";"0009/ 003C00264";"2019-04-08T10:09:55.000Z";"100";"26";"false"
"11832453";"29821";"30";"20";"0006/ 263C00234";"2019-04-08T10:10:00.000Z";"100";"18";"false"
"11832484";"30343";"30";"20";"0001/ 017C01542";"2019-04-08T10:10:36.000Z";"82";"0";"false"
"11832503";"30335";"30";"20";"0001/ 021C01562";"2019-04-08T10:11:07.000Z";"98";"10";"false"
"11832594";"30346";"30";"20";"0001/ 016C01531";"2019-04-08T10:13:48.000Z";"98";"0";"false"
"11832698";"29952";"30";"20";"0001/ 022C00091";"2019-04-08T10:17:25.000Z";"64";"6";"false"
"11833215";"29895";"30";"20";"0006/ 261C00196";"2019-04-08T11:02:07.000Z";"77";"0";"false"
"11833267";"29939";"30";"20";"0006/ 258C00252";"2019-04-08T11:03:37.000Z";"99";"29";"false"
"11833283";"29940";"30";"20";"0006/ 258C00253";"2019-04-08T11:04:41.000Z";"99";"0";"false"
"11833294";"29928";"30";"20";"0006/ 262C00243";"2019-04-08T11:05:19.000Z";"100";"0";"false"
"11833304";"29963";"30";"20";"0009/ 148C00272";"2019-04-08T11:05:40.000Z";"58";"20";"false"
"11833513";"30077";"30";"20";"0003/ 037C00572";"2019-04-08T11:36:17.000Z";"100";"15";"false"
"11834187";"30112";"30";"20";"0003/ 076C00637";"2019-04-08T12:10:08.000Z";"58";"0";"false"
"11835615";"30055";"30";"20";"0003/ 024C00531";"2019-04-08T14:02:51.000Z";"100";"19";"false"
"11838312";"30080";"30";"20";"0003/ 039C00581";"2019-04-08T16:10:44.000Z";"99";"20";"false"
"11838323";"30051";"30";"20";"0003/ 022C00521";"2019-04-08T16:10:46.000Z";"68";"6";"false"
"11838340";"30028";"30";"20";"0003/ 010C00482";"2019-04-08T16:10:49.000Z";"100";"19";"false"
"11838342";"30076";"30";"20";"0003/ 037C00571";"2019-04-08T16:10:50.000Z";"99";"12";"false"
"11843960";"30413";"30";"20";"0003/ 022C00525";"2019-04-09T03:25:24.000Z";"52";"0";"false"
"11845294";"30287";"30";"20";"0001/ 012C00652";"2019-04-09T04:16:46.000Z";"94";"15";"false"
"11846031";"29927";"30";"20";"0006/ 262C00242";"2019-04-09T05:02:53.000Z";"97";"0";"false"
"11846543";"30044";"30";"20";"0003/ 014C00511";"2019-04-09T05:38:59.000Z";"98";"22";"false"
"11847208";"30059";"30";"20";"0003/ 030C00541";"2019-04-09T06:12:21.000Z";"100";"5";"false"
"11847231";"30065";"30";"20";"0003/ 035C00552";"2019-04-09T06:12:53.000Z";"99";"5";"false"
"11847246";"29829";"30";"20";"0009/ 153C00301";"2019-04-09T06:12:56.000Z";"55";"0";"false"
"11847248";"30032";"30";"20";"0003/ 012C00491";"2019-04-09T06:12:56.000Z";"97";"12";"false"
"11847252";"30114";"30";"20";"0003/ 084C00642";"2019-04-09T06:12:57.000Z";"100";"7";"false"
"11847366";"30327";"30";"20";"0001/ 002C01582";"2019-04-09T06:18:02.000Z";"97";"2";"false"
"11847441";"30107";"30";"20";"0003/ 076C00632";"2019-04-09T06:23:43.000Z";"56";"5";"false"
"11848002";"30039";"30";"20";"0003/ 013C00501";"2019-04-09T07:19:07.000Z";"92";"5";"false"
"11848653";"29903";"30";"20";"0005/ 003C00134";"2019-04-09T08:13:15.000Z";"93";"7";"false"
"11848703";"29946";"30";"20";"0005/ 218C00144";"2019-04-09T08:13:24.000Z";"100";"1";"false"
"11849538";"30091";"30";"20";"0003/ 041C00602";"2019-04-09T09:21:41.000Z";"100";"6";"false"
"11850923";"30116";"30";"20";"0003/ 084C00644";"2019-04-09T10:13:20.000Z";"100";"22";"false"
"11850932";"30040";"30";"20";"0003/ 013C00502";"2019-04-09T10:13:29.000Z";"100";"11";"false"
"11850942";"30066";"30";"20";"0003/ 035C00553";"2019-04-09T10:13:32.000Z";"100";"24";"false"
"11851171";"30034";"30";"20";"0003/ 012C00493";"2019-04-09T10:21:20.000Z";"100";"1";"false"
"11851235";"30060";"30";"20";"0003/ 030C00542";"2019-04-09T10:26:18.000Z";"99";"0";"false"
"11852014";"30064";"30";"20";"0003/ 035C00551";"2019-04-09T11:40:09.000Z";"70";"23";"false"
"11852870";"30093";"30";"20";"0003/ 041C00604";"2019-04-09T12:22:27.000Z";"93";"7";"false"
"11852885";"30069";"30";"20";"0003/ 036C00561";"2019-04-09T12:23:40.000Z";"48";"22";"false"
"11856786";"30067";"30";"20";"0003/ 035C00554";"2019-04-09T16:14:23.000Z";"55";"0";"false"
"11857047";"30071";"30";"20";"0003/ 036C00563";"2019-04-09T16:24:36.000Z";"69";"6";"false"
"11857902";"30057";"30";"20";"0003/ 024C00533";"2019-04-09T17:40:54.000Z";"61";"0";"false"
"11863643";"29943";"30";"20";"0005/ 218C00141";"2019-04-10T04:16:32.000Z";"100";"3";"false"
"11863644";"29805";"30";"20";"0010/ 268C00464";"2019-04-10T04:16:32.000Z";"100";"29";"false"
"11863675";"29976";"30";"20";"0009/ 152C00295";"2019-04-10T04:18:28.000Z";"26";"3";"false"
"11863708";"29910";"30";"20";"0007/ 067C00403";"2019-04-10T04:20:40.000Z";"100";"6";"false"
"11864480";"30329";"30";"20";"0001/ 002C01584";"2019-04-10T05:04:37.000Z";"97";"0";"false"
"11865600";"29936";"30";"20";"0007/ 022C00413";"2019-04-10T06:16:26.000Z";"100";"3";"false"
"11865604";"29916";"30";"20";"0001/ 013C00063";"2019-04-10T06:16:35.000Z";"100";"5";"false"
"11865608";"29948";"30";"20";"0005/ 025C00152";"2019-04-10T06:16:37.000Z";"100";"0";"false"
"11865612";"29949";"30";"20";"0005/ 025C00153";"2019-04-10T06:16:38.000Z";"100";"5";"false"
"11865623";"29914";"30";"20";"0001/ 013C00061";"2019-04-10T06:16:40.000Z";"100";"29";"false"
"11865625";"29903";"30";"20";"0005/ 003C00134";"2019-04-10T06:16:40.000Z";"95";"0";"false"
"11865641";"29915";"30";"20";"0001/ 013C00062";"2019-04-10T06:16:43.000Z";"99";"6";"false"
"11865644";"29937";"30";"20";"0007/ 022C00414";"2019-04-10T06:16:43.000Z";"96";"3";"false"
"11865647";"30028";"30";"20";"0003/ 010C00482";"2019-04-10T06:16:43.000Z";"78";"9";"false"
"11865660";"29947";"30";"20";"0005/ 025C00151";"2019-04-10T06:16:46.000Z";"97";"2";"false"
"11865665";"29904";"30";"20";"0006/ 016C00211";"2019-04-10T06:16:48.000Z";"96";"0";"false"
"11865668";"29875";"30";"20";"0006/ 012C00172";"2019-04-10T06:16:48.000Z";"98";"5";"false"
"11865695";"29889";"30";"20";"0001/ 040C00034";"2019-04-10T06:17:38.000Z";"99";"2";"false"
"11865704";"30337";"30";"20";"0001/ 021C01564";"2019-04-10T06:18:15.000Z";"97";"0";"false"
"11865723";"30349";"30";"20";"0001/ 016C01534";"2019-04-10T06:19:45.000Z";"52";"0";"false"
"11865745";"30333";"30";"20";"0001/ 024C01574";"2019-04-10T06:21:52.000Z";"98";"0";"false"
"11865788";"30341";"30";"20";"0001/ 018C01554";"2019-04-10T06:25:02.000Z";"21";"0";"false"
"11865807";"30330";"30";"20";"0001/ 024C1571";"2019-04-10T06:26:59.000Z";"33";"0";"false"
"11865829";"30345";"30";"20";"0001/ 017C01544";"2019-04-10T06:29:12.000Z";"33";"0";"false"
"11865860";"30102";"30";"20";"0003/ 052C00621";"2019-04-10T06:31:28.000Z";"98";"15";"false"
"11866314";"29898";"30";"20";"0001/ 038C00043";"2019-04-10T07:13:16.000Z";"100";"4";"false"
"11866334";"30291";"30";"20";"0001/ 012C00656";"2019-04-10T07:15:32.000Z";"94";"0";"false"
"11866468";"29822";"30";"20";"0006/ 263C00232";"2019-04-10T07:43:08.000Z";"82";"14";"false"
"11866809";"30405";"30";"20";"0001/ 035C01596";"2019-04-10T08:01:39.000Z";"100";"0";"false"
"11866819";"29895";"30";"20";"0006/ 261C00196";"2019-04-10T08:02:06.000Z";"61";"0";"false"
"11866856";"29939";"30";"20";"0006/ 258C00252";"2019-04-10T08:03:34.000Z";"87";"0";"false"
"11866867";"29940";"30";"20";"0006/ 258C00253";"2019-04-10T08:04:41.000Z";"71";"7";"false"
"11866873";"29928";"30";"20";"0006/ 262C00243";"2019-04-10T08:05:16.000Z";"69";"0";"false"
"11866955";"30103";"30";"20";"0003/ 052C00622";"2019-04-10T08:16:04.000Z";"100";"24";"false"
"11866958";"29879";"30";"20";"0006/ 001C00182";"2019-04-10T08:16:07.000Z";"95";"25";"false"
"11866999";"29823";"30";"20";"0006/ 263C00231";"2019-04-10T08:17:01.000Z";"76";"17";"false"
"11867014";"29789";"30";"20";"0006/ 264C00204";"2019-04-10T08:17:04.000Z";"60";"18";"false"
"11867020";"29827";"30";"20";"0009/ 003C00264";"2019-04-10T08:17:05.000Z";"56";"17";"false"
"11867023";"29786";"30";"20";"0006/ 264C00201";"2019-04-10T08:17:05.000Z";"49";"15";"false"
"11867048";"29821";"30";"20";"0006/ 263C00234";"2019-04-10T08:17:12.000Z";"100";"29";"false"
"11867052";"30343";"30";"20";"0001/ 017C01542";"2019-04-10T08:17:47.000Z";"77";"0";"false"
"11867060";"30335";"30";"20";"0001/ 021C01562";"2019-04-10T08:18:19.000Z";"98";"10";"false"
"11867113";"30331";"30";"20";"0001/ 024C01572";"2019-04-10T08:22:48.000Z";"68";"0";"false"
"11867227";"29930";"30";"20";"0006/ 262C00245";"2019-04-10T08:32:42.000Z";"100";"20";"false"
"11867616";"30173";"30";"20";"0008/ 276C01412";"2019-04-10T09:04:03.000Z";"75";"17";"false"
"11867709";"30157";"30";"20";"0008/ 034C01382";"2019-04-10T09:06:08.000Z";"99";"16";"false"
"11868088";"30100";"30";"20";"0003/ 043C00614";"2019-04-10T09:43:29.000Z";"52";"0";"false"
"11868659";"30118";"30";"20";"0003/ 084C00646";"2019-04-10T10:01:40.000Z";"42";"0";"false"
"11869223";"29804";"30";"20";"0010/ 268C00463";"2019-04-10T10:09:44.000Z";"100";"9";"false"
"11869432";"29876";"30";"20";"0006/ 012C00173";"2019-04-10T10:17:16.000Z";"56";"12";"false"
"11869458";"29950";"30";"20";"0005/ 025C00154";"2019-04-10T10:17:21.000Z";"54";"0";"false"
"11869523";"30375";"30";"20";"0016/ 045C01464";"2019-04-10T10:19:21.000Z";"99";"28";"false"
"11869629";"30354";"30";"20";"0016/ 041C01511";"2019-04-10T10:27:50.000Z";"99";"0";"false"
"11869725";"30389";"40";"20";"0016/ 038C01424";"2019-04-10T10:31:47.000Z";"69";"33";"false"
"11870097";"29796";"30";"20";"0010/ 252C00421";"2019-04-10T11:01:12.000Z";"93";"0";"false"
"11871293";"30368";"30";"20";"0016/ 037C01471";"2019-04-10T12:27:05.000Z";"59";"19";"false"
"11871368";"30385";"30";"20";"0016/ 044C01434";"2019-04-10T12:32:12.000Z";"46";"0";"false"
"11871751";"30172";"30";"20";"0008/ 276C01411";"2019-04-10T13:01:50.000Z";"68";"28";"false"
"11882301";"30099";"30";"20";"0003/ 043C00613";"2019-04-11T04:20:11.000Z";"52";"0";"false"
"11882320";"30288";"30";"20";"0001/ 012C00653";"2019-04-11T04:20:16.000Z";"93";"13";"false"
"11882399";"30287";"30";"20";"0001/ 012C00652";"2019-04-11T04:24:18.000Z";"84";"15";"false"
"11882480";"30113";"30";"20";"0003/ 084C00641";"2019-04-11T04:28:10.000Z";"100";"27";"false"
"11883197";"30407";"30";"20";"0001/ 004C01602";"2019-04-11T05:06:02.000Z";"89";"0";"false"
"11883283";"29896";"30";"20";"0001/ 038C00041";"2019-04-11T05:07:57.000Z";"100";"9";"false"
"11883311";"29792";"30";"20";"0010/ 263C00433";"2019-04-11T05:09:19.000Z";"82";"24";"false"
"11883579";"30086";"30";"20";"0003/ 040C00592";"2019-04-11T05:46:28.000Z";"97";"5";"false"
"11884242";"29879";"30";"20";"0006/ 001C00182";"2019-04-11T06:19:32.000Z";"35";"2";"false"
"11884254";"30081";"30";"20";"0003/ 039C00582";"2019-04-11T06:20:21.000Z";"100";"20";"false"
"11884263";"30027";"30";"20";"0003/ 010C00481";"2019-04-11T06:20:23.000Z";"100";"14";"false"
"11884356";"30326";"30";"20";"0001/ 002C01581";"2019-04-11T06:23:00.000Z";"98";"13";"false"
"11884361";"29913";"30";"20";"0001/ 027C00052";"2019-04-11T06:23:29.000Z";"98";"6";"false"
"11884385";"30327";"30";"20";"0001/ 002C01582";"2019-04-11T06:25:32.000Z";"98";"3";"false"
"11884395";"30126";"30";"20";"0008/ 226C01323";"2019-04-11T06:26:23.000Z";"100";"28";"false"
"11884464";"30175";"30";"20";"0008/ 276C01414";"2019-04-11T06:31:56.000Z";"57";"29";"false"
"11884910";"29897";"30";"20";"0001/ 038C00042";"2019-04-11T07:09:48.000Z";"100";"6";"false"
"11885097";"29907";"30";"20";"0006/ 016C00214";"2019-04-11T07:46:44.000Z";"45";"3";"false"
"11885113";"29906";"30";"20";"0006/ 016C00213";"2019-04-11T07:46:57.000Z";"72";"0";"false"
"11885193";"29996";"30";"20";"0009/ 163C00345";"2019-04-11T07:58:57.000Z";"77";"15";"false"
"11885642";"30085";"30";"20";"0003/ 040C00591";"2019-04-11T08:19:47.000Z";"84";"28";"false"
"11885657";"29874";"30";"20";"0006/ 012C00171";"2019-04-11T08:20:08.000Z";"24";"1";"false"
"11885663";"30052";"30";"20";"0003/ 022C00522";"2019-04-11T08:20:36.000Z";"37";"5";"false"
"11885690";"29881";"30";"20";"0006/ 001C00184";"2019-04-11T08:20:44.000Z";"100";"1";"false"
"11885738";"29880";"30";"20";"0006/ 001C00183";"2019-04-11T08:20:54.000Z";"34";"0";"false"
"11885748";"30347";"30";"20";"0001/ 016C01532";"2019-04-11T08:20:58.000Z";"98";"0";"false"
"11885763";"30335";"30";"20";"0001/ 021C01562";"2019-04-11T08:22:05.000Z";"98";"1";"false"
"11885786";"29991";"30";"20";"0009/ 156C00335";"2019-04-11T08:23:51.000Z";"67";"29";"false"
"11885796";"30346";"30";"20";"0001/ 016C01531";"2019-04-11T08:24:44.000Z";"98";"0";"false"
"11885804";"30001";"30";"20";"0009/ 157C00355";"2019-04-11T08:25:06.000Z";"68";"26";"false"
"11885835";"30334";"30";"20";"0001/ 021C01561";"2019-04-11T08:27:10.000Z";"98";"0";"false"
"11886575";"30006";"35";"20";"0009/ 158C00365";"2019-04-11T09:20:23.000Z";"90";"31";"false"
"11886616";"29985";"30";"20";"0009/ 155C00324";"2019-04-11T09:27:39.000Z";"78";"0";"false"
"11886940";"30030";"30";"20";"0003/ 010C00484";"2019-04-11T09:47:11.000Z";"59";"0";"false"
"11886943";"30098";"30";"20";"0003/ 043C00612";"2019-04-11T09:47:13.000Z";"100";"28";"false"
"11886966";"30127";"30";"20";"0008/ 226C01324";"2019-04-11T09:52:47.000Z";"88";"27";"false"
"11887285";"30400";"30";"20";"0001/ 035C01591";"2019-04-11T10:00:39.000Z";"81";"0";"false"
"11887380";"30403";"30";"20";"0001/ 035C01594";"2019-04-11T10:01:41.000Z";"49";"0";"false"
"11887810";"30011";"30";"20";"0009/ 159C00375";"2019-04-11T10:08:30.000Z";"86";"20";"false"
"11887985";"29877";"30";"20";"0006/ 012C00174";"2019-04-11T10:13:24.000Z";"49";"0";"false"
"11888111";"29801";"30";"20";"0010/ 252C00426";"2019-04-11T10:21:03.000Z";"87";"14";"false"
"11888133";"30097";"30";"20";"0003/ 043C00611";"2019-04-11T10:21:07.000Z";"100";"6";"false"
"11888142";"29901";"30";"20";"0005/ 003C00132";"2019-04-11T10:21:08.000Z";"37";"0";"false"
"11888153";"29798";"30";"20";"0010/ 252C00423";"2019-04-11T10:21:11.000Z";"31";"4";"false"
"11888519";"30020";"30";"20";"0009/ 161C00394";"2019-04-11T10:32:52.000Z";"84";"29";"false"
"11888538";"29965";"30";"20";"0009/ 148C00274";"2019-04-11T10:34:27.000Z";"92";"17";"false"
"11888551";"30015";"30";"20";"0009 /160C00384";"2019-04-11T10:35:37.000Z";"79";"0";"false"
"11888670";"30401";"30";"20";"0001/ 035C01592";"2019-04-11T10:59:34.000Z";"92";"15";"false"
"11888807";"29800";"30";"20";"0010/ 252C00425";"2019-04-11T11:03:53.000Z";"62";"3";"false"
"11888911";"30402";"30";"20";"0001/ 035C01593";"2019-04-11T11:09:34.000Z";"67";"0";"false"
"11889771";"30080";"30";"20";"0003/ 039C00581";"2019-04-11T12:21:22.000Z";"95";"5";"false"
"11889803";"30028";"30";"20";"0003/ 010C00482";"2019-04-11T12:21:27.000Z";"94";"7";"false"
"11889893";"30287";"30";"20";"0001/ 012C00652";"2019-04-11T12:25:35.000Z";"30";"7";"false"
"11889955";"29960";"30";"20";"0001/ 020C00121";"2019-04-11T12:29:59.000Z";"75";"25";"false"
"11890752";"30044";"30";"20";"0003/ 014C00511";"2019-04-11T13:47:46.000Z";"100";"12";"false"
"11891445";"30055";"30";"20";"0003/ 024C00531";"2019-04-11T14:14:05.000Z";"100";"17";"false"
"11894051";"30036";"30";"20";"0003/ 012C00495";"2019-04-11T16:21:01.000Z";"61";"21";"false"
"11894125";"30076";"30";"20";"0003/ 037C00571";"2019-04-11T16:22:05.000Z";"100";"1";"false"
"11894216";"30409";"30";"20";"0001/ 004C01604";"2019-04-11T16:27:07.000Z";"35";"4";"false"
"11894798";"29923";"30";"20";"0006/ 259C00223";"2019-04-11T17:05:00.000Z";"99";"7";"false"
"11895082";"30057";"30";"20";"0003/ 024C00533";"2019-04-11T17:48:22.000Z";"58";"0";"false"
"11900845";"29936";"30";"20";"0007/ 022C00413";"2019-04-12T04:23:36.000Z";"100";"7";"false"
"11900850";"29916";"30";"20";"0001/ 013C00063";"2019-04-12T04:23:46.000Z";"92";"2";"false"
"11900853";"29914";"30";"20";"0001/ 013C00061";"2019-04-12T04:23:48.000Z";"100";"6";"false"
"11900891";"29937";"30";"20";"0007/ 022C00414";"2019-04-12T04:23:54.000Z";"100";"4";"false"
"11900896";"29915";"30";"20";"0001/ 013C00062";"2019-04-12T04:23:55.000Z";"99";"7";"false"
"11900991";"30350";"30";"20";"0001/ 014C01521";"2019-04-12T04:26:28.000Z";"33";"0";"false"
"11901193";"29883";"30";"20";"0001/ 039C00022";"2019-04-12T04:37:08.000Z";"36";"4";"false"
"11901904";"30124";"30";"20";"0008/ 226C01321";"2019-04-12T05:08:45.000Z";"100";"22";"false"
"11902224";"29826";"30";"20";"0009/ 003C00263";"2019-04-12T05:50:14.000Z";"89";"24";"false"
"11902242";"29908";"30";"20";"0007/ 055C00401";"2019-04-12T05:50:48.000Z";"61";"6";"false"
"11902858";"29900";"30";"20";"0005/ 003C00131";"2019-04-12T06:16:34.000Z";"100";"11";"false"
"11902892";"29905";"30";"20";"0006/ 016C00212";"2019-04-12T06:23:55.000Z";"86";"0";"false"
"11902894";"30116";"30";"20";"0003/ 084C00644";"2019-04-12T06:23:58.000Z";"65";"20";"false"
"11902900";"29948";"30";"20";"0005/ 025C00152";"2019-04-12T06:24:06.000Z";"54";"0";"false"
"11902903";"30040";"30";"20";"0003/ 013C00502";"2019-04-12T06:24:07.000Z";"97";"10";"false"
"11902906";"29949";"30";"20";"0005/ 025C00153";"2019-04-12T06:24:07.000Z";"85";"0";"false"
"11902907";"29876";"30";"20";"0006/ 012C00173";"2019-04-12T06:24:07.000Z";"91";"2";"false"
"11902909";"30066";"30";"20";"0003/ 035C00553";"2019-04-12T06:24:08.000Z";"100";"28";"false"
"11902962";"30012";"30";"20";"0009 /160C00381";"2019-04-12T06:24:18.000Z";"60";"16";"false"
"11902963";"29875";"30";"20";"0006/ 012C00172";"2019-04-12T06:24:19.000Z";"78";"0";"false"
"11902969";"29878";"30";"20";"0006/ 001C00181";"2019-04-12T06:24:20.000Z";"100";"15";"false"
"11903001";"30128";"30";"20";"0008/ 072C01331";"2019-04-12T06:26:02.000Z";"88";"18";"false"
"11903003";"30134";"30";"20";"0008/ 067C01341";"2019-04-12T06:26:17.000Z";"92";"27";"false"
"11903006";"30003";"30";"20";"0009/ 158C00362";"2019-04-12T06:26:31.000Z";"99";"28";"false"
"11903019";"30156";"30";"20";"0008/ 034C01381";"2019-04-12T06:27:46.000Z";"82";"16";"false"
"11903060";"29962";"30";"20";"0009/ 148C00271";"2019-04-12T06:30:42.000Z";"100";"23";"false"
"11903073";"30034";"30";"20";"0003/ 012C00493";"2019-04-12T06:31:58.000Z";"100";"0";"false"
"11903081";"30113";"30";"20";"0003/ 084C00641";"2019-04-12T06:32:15.000Z";"27";"0";"false"
"11903836";"29993";"30";"20";"0009/ 163C00342";"2019-04-12T07:58:59.000Z";"99";"23";"false"
"11904149";"29939";"30";"20";"0006/ 258C00252";"2019-04-12T08:03:30.000Z";"44";"11";"false"
"11904171";"29963";"30";"20";"0009/ 148C00272";"2019-04-12T08:05:36.000Z";"82";"10";"false"
"11904200";"30129";"30";"20";"0008/ 072C01332";"2019-04-12T08:07:30.000Z";"85";"16";"false"
"11904207";"30121";"30";"20";"0008/ 043C00872";"2019-04-12T08:08:15.000Z";"76";"18";"false"
"11904212";"30120";"30";"20";"0008/ 043C00871";"2019-04-12T08:08:37.000Z";"99";"15";"false"
"11904287";"30109";"30";"20";"0003/ 076C00634";"2019-04-12T08:23:29.000Z";"100";"10";"false"
"11904348";"29903";"30";"20";"0005/ 003C00134";"2019-04-12T08:24:32.000Z";"63";"29";"false"
"11904361";"30106";"30";"20";"0003/ 076C00631";"2019-04-12T08:24:34.000Z";"100";"8";"false"
"11904371";"29947";"30";"20";"0005/ 025C00151";"2019-04-12T08:24:36.000Z";"75";"27";"false"
"11904377";"29904";"30";"20";"0006/ 016C00211";"2019-04-12T08:24:37.000Z";"100";"1";"false"
"11904387";"29946";"30";"20";"0005/ 218C00144";"2019-04-12T08:24:39.000Z";"76";"5";"false"
"11904454";"29894";"30";"20";"0006/ 261C00195";"2019-04-12T08:29:35.000Z";"97";"0";"false"
"11904455";"30327";"30";"20";"0001/ 002C01582";"2019-04-12T08:29:38.000Z";"85";"6";"false"
"11904457";"30135";"30";"20";"0008/ 067C01342";"2019-04-12T08:29:47.000Z";"99";"17";"false"
"11904503";"30093";"30";"20";"0003/ 041C00604";"2019-04-12T08:33:04.000Z";"96";"18";"false"
"11904505";"30004";"30";"20";"0009/ 158C00363";"2019-04-12T08:33:19.000Z";"92";"28";"false"
"11904548";"30060";"30";"20";"0003/ 030C00542";"2019-04-12T08:37:14.000Z";"92";"3";"false"
"11904799";"30168";"30";"20";"0008/ 075C01401";"2019-04-12T09:00:52.000Z";"67";"17";"false"
"11904941";"30173";"30";"20";"0008/ 276C01412";"2019-04-12T09:04:02.000Z";"61";"17";"false"
"11904963";"29969";"30";"20";"0009/ 151C00283";"2019-04-12T09:04:29.000Z";"100";"1";"false"
"11905030";"30157";"30";"20";"0008/ 034C01382";"2019-04-12T09:06:08.000Z";"92";"23";"false"
"11905329";"29891";"30";"20";"0006/ 261C00192";"2019-04-12T09:38:25.000Z";"43";"20";"false"
"11906802";"29950";"30";"20";"0005/ 025C00154";"2019-04-12T10:24:55.000Z";"61";"17";"false"
"11907413";"29927";"30";"20";"0006/ 262C00242";"2019-04-12T11:02:52.000Z";"50";"0";"false"
"11907511";"30407";"30";"20";"0001/ 004C01602";"2019-04-12T11:06:02.000Z";"99";"0";"false"
"11907547";"29788";"30";"20";"0006/ 264C00203";"2019-04-12T11:07:13.000Z";"99";"24";"false"
"11907752";"30044";"30";"20";"0003/ 014C00511";"2019-04-12T11:51:13.000Z";"58";"15";"false"
"11908438";"30059";"30";"20";"0003/ 030C00541";"2019-04-12T12:24:34.000Z";"97";"5";"false"
"11908485";"30065";"30";"20";"0003/ 035C00552";"2019-04-12T12:25:11.000Z";"100";"7";"false"
"11908486";"30032";"30";"20";"0003/ 012C00491";"2019-04-12T12:25:11.000Z";"94";"1";"false"
"11908501";"30114";"30";"20";"0003/ 084C00642";"2019-04-12T12:25:12.000Z";"63";"7";"false"
"11908659";"30071";"30";"20";"0003/ 036C00563";"2019-04-12T12:35:15.000Z";"28";"7";"false"
"11909309";"30039";"30";"20";"0003/ 013C00501";"2019-04-12T13:19:09.000Z";"100";"12";"false"
"11913047";"30091";"30";"20";"0003/ 041C00602";"2019-04-12T16:34:03.000Z";"39";"0";"false"
"11919945";"30099";"30";"20";"0003/ 043C00613";"2019-04-13T04:27:43.000Z";"59";"0";"false"
"11921656";"29904";"30";"20";"0006/ 016C00211";"2019-04-13T06:01:50.000Z";"90";"0";"false"
"11921664";"30347";"30";"20";"0001/ 016C01532";"2019-04-13T06:01:53.000Z";"98";"0";"false"
"11921666";"29936";"30";"20";"0007/ 022C00413";"2019-04-13T06:01:53.000Z";"95";"6";"false"
